poch: 1 [0/388729 (0%)]	Loss: 0.052230
Train Epoch: 22 [256000/388729 (66%)]	Loss: 0.044071
Train Epoch: 22 [266240/388729 (68%)]	Loss: 0.047660
Train Epoch: 22 [276480/388729 (71%)]	Loss: 0.056444
Train Epoch: 22 [286720/388729 (74%)]	Loss: 0.044075
Train Epoch: 22 [296960/388729 (76%)]	Loss: 0.035578
Train Epoch: 22 [307200/388729 (79%)]	Loss: 0.047434
Train Epoch: 22 [317440/388729 (82%)]	Loss: 0.038684
Train Epoch: 22 [327680/388729 (84%)]	Loss: 0.052173
Train Epoch: 22 [337920/388729 (87%)]	Loss: 0.057079
Train Epoch: 22 [348160/388729 (89%)]	Loss: 0.059030
Train Epoch: 22 [358400/388729 (92%)]	Loss: 0.052849
Train Epoch: 22 [368640/388729 (95%)]	Loss: 0.042624
Train Epoch: 22 [378880/388729 (97%)]	Loss: 0.066249

Validation set: Average loss: 0.0006, Accuracy: 3639/3870 (94%)

Train Epoch: 23 [0/388729 (0%)]	Loss: 0.044355
Train Epoch: 23 [10240/388729 (3%)]	Loss: 0.056789
Train Epoch: 23 [20480/388729 (5%)]	Loss: 0.046665
Train Epoch: 23 [30720/388729 (8%)]	Loss: 0.042020
Train Epoch: 23 [40960/388729 (11%)]	Loss: 0.084534
Train Epoch: 23 [51200/388729 (13%)]	Loss: 0.057130
Train Epoch: 23 [61440/388729 (16%)]	Loss: 0.108012
Train Epoch: 23 [71680/388729 (18%)]	Loss: 0.084310
Train Epoch: 23 [81920/388729 (21%)]	Loss: 0.078956
Train Epoch: 23 [92160/388729 (24%)]	Loss: 0.086470
Train Epoch: 23 [102400/388729 (26%)]	Loss: 0.067769
Train Epoch: 23 [112640/388729 (29%)]	Loss: 0.089469
Train Epoch: 23 [122880/388729 (32%)]	Loss: 0.062220
Train Epoch: 23 [133120/388729 (34%)]	Loss: 0.062688
Train Epoch: 23 [143360/388729 (37%)]	Loss: 0.082891
Train Epoch: 23 [153600/388729 (39%)]	Loss: 0.056507
Train Epoch: 23 [163840/388729 (42%)]	Loss: 0.046679
Train Epoch: 23 [174080/388729 (45%)]	Loss: 0.037154
Train Epoch: 23 [184320/388729 (47%)]	Loss: 0.044220
Train Epoch: 23 [194560/388729 (50%)]	Loss: 0.051666
Train Epoch: 23 [204800/388729 (53%)]	Loss: 0.058627
Train Epoch: 23 [215040/388729 (55%)]	Loss: 0.048639
Train Epoch: 23 [225280/388729 (58%)]	Loss: 0.068449
Train Epoch: 23 [235520/388729 (61%)]	Loss: 0.044756
Train Epoch: 23 [245760/388729 (63%)]	Loss: 0.076046
Train Epoch: 23 [256000/388729 (66%)]	Loss: 0.045456
Train Epoch: 23 [266240/388729 (68%)]	Loss: 0.043449
Train Epoch: 23 [276480/388729 (71%)]	Loss: 0.047273
Train Epoch: 23 [286720/388729 (74%)]	Loss: 0.033491
Train Epoch: 23 [296960/388729 (76%)]	Loss: 0.046497
Train Epoch: 23 [307200/388729 (79%)]	Loss: 0.052866
Train Epoch: 23 [317440/388729 (82%)]	Loss: 0.050871
Train Epoch: 23 [327680/388729 (84%)]	Loss: 0.037730
Train Epoch: 23 [337920/388729 (87%)]	Loss: 0.060026
Train Epoch: 23 [348160/388729 (89%)]	Loss: 0.060932
Train Epoch: 23 [358400/388729 (92%)]	Loss: 0.060749
Train Epoch: 23 [368640/388729 (95%)]	Loss: 0.030949
Train Epoch: 23 [378880/388729 (97%)]	Loss: 0.056337

Validation set: Average loss: 0.0007, Accuracy: 3624/3870 (94%)

Train Epoch: 24 [0/388729 (0%)]	Loss: 0.059720
Train Epoch: 24 [10240/388729 (3%)]	Loss: 0.040041
Train Epoch: 24 [20480/388729 (5%)]	Loss: 0.066176
Train Epoch: 24 [30720/388729 (8%)]	Loss: 0.077826
Train Epoch: 24 [40960/388729 (11%)]	Loss: 0.073504
Train Epoch: 24 [51200/388729 (13%)]	Loss: 0.087038
Train Epoch: 24 [61440/388729 (16%)]	Loss: 0.051631
Train Epoch: 24 [71680/388729 (18%)]	Loss: 0.091041
Train Epoch: 24 [81920/388729 (21%)]	Loss: 0.060041
Train Epoch: 24 [92160/388729 (24%)]	Loss: 0.093215
Train Epoch: 24 [102400/388729 (26%)]	Loss: 0.069978
Train Epoch: 24 [112640/388729 (29%)]	Loss: 0.058853
Train Epoch: 24 [122880/388729 (32%)]	Loss: 0.069507
Train Epoch: 24 [133120/388729 (34%)]	Loss: 0.077466
Train Epoch: 24 [143360/388729 (37%)]	Loss: 0.076397
Train Epoch: 24 [153600/388729 (39%)]	Loss: 0.054692
Train Epoch: 24 [163840/388729 (42%)]	Loss: 0.033488
Train Epoch: 24 [174080/388729 (45%)]	Loss: 0.093519
Train Epoch: 24 [184320/388729 (47%)]	Loss: 0.053245
Train Epoch: 24 [194560/388729 (50%)]	Loss: 0.057233
Train Epoch: 24 [204800/388729 (53%)]	Loss: 0.037546
Train Epoch: 24 [215040/388729 (55%)]	Loss: 0.060167
Train Epoch: 24 [225280/388729 (58%)]	Loss: 0.049087
Train Epoch: 24 [235520/388729 (61%)]	Loss: 0.052449
Train Epoch: 24 [245760/388729 (63%)]	Loss: 0.027189
Train Epoch: 24 [256000/388729 (66%)]	Loss: 0.081421
Train Epoch: 24 [266240/388729 (68%)]	Loss: 0.049094
Train Epoch: 24 [276480/388729 (71%)]	Loss: 0.027320
Train Epoch: 24 [286720/388729 (74%)]	Loss: 0.056962
Train Epoch: 24 [296960/388729 (76%)]	Loss: 0.033978
Train Epoch: 24 [307200/388729 (79%)]	Loss: 0.035842
Train Epoch: 24 [317440/388729 (82%)]	Loss: 0.071687
Train Epoch: 24 [327680/388729 (84%)]	Loss: 0.067939
Train Epoch: 24 [337920/388729 (87%)]	Loss: 0.051229
Train Epoch: 24 [348160/388729 (89%)]	Loss: 0.042326
Train Epoch: 24 [358400/388729 (92%)]	Loss: 0.029176
Train Epoch: 24 [368640/388729 (95%)]	Loss: 0.064795
Train Epoch: 24 [378880/388729 (97%)]	Loss: 0.026804

Validation set: Average loss: 0.0007, Accuracy: 3619/3870 (94%)

Train Epoch: 25 [0/388729 (0%)]	Loss: 0.061663
Train Epoch: 25 [10240/388729 (3%)]	Loss: 0.086672
Train Epoch: 25 [20480/388729 (5%)]	Loss: 0.058794
Train Epoch: 25 [30720/388729 (8%)]	Loss: 0.046149
Train Epoch: 25 [40960/388729 (11%)]	Loss: 0.059057
Train Epoch: 25 [51200/388729 (13%)]	Loss: 0.055929
Train Epoch: 25 [61440/388729 (16%)]	Loss: 0.109001
Train Epoch: 25 [71680/388729 (18%)]	Loss: 0.070195
Train Epoch: 25 [81920/388729 (21%)]	Loss: 0.089898
Train Epoch: 25 [92160/388729 (24%)]	Loss: 0.049917
Train Epoch: 25 [102400/388729 (26%)]	Loss: 0.079243
Train Epoch: 25 [112640/388729 (29%)]	Loss: 0.057472
Train Epoch: 25 [122880/388729 (32%)]	Loss: 0.060840
Train Epoch: 25 [133120/388729 (34%)]	Loss: 0.073695
Train Epoch: 25 [143360/388729 (37%)]	Loss: 0.042933
Train Epoch: 25 [153600/388729 (39%)]	Loss: 0.069252
Train Epoch: 25 [163840/388729 (42%)]	Loss: 0.066070
Train Epoch: 25 [174080/388729 (45%)]	Loss: 0.051749
Train Epoch: 25 [184320/388729 (47%)]	Loss: 0.059960
Train Epoch: 25 [194560/388729 (50%)]	Loss: 0.090748
Train Epoch: 25 [204800/388729 (53%)]	Loss: 0.028247
Train Epoch: 25 [215040/388729 (55%)]	Loss: 0.062586
Train Epoch: 25 [225280/388729 (58%)]	Loss: 0.052876
Train Epoch: 25 [235520/388729 (61%)]	Loss: 0.051098
Train Epoch: 25 [245760/388729 (63%)]	Loss: 0.070562
Train Epoch: 25 [256000/388729 (66%)]	Loss: 0.045708
Train Epoch: 25 [266240/388729 (68%)]	Loss: 0.043708
Train Epoch: 25 [276480/388729 (71%)]	Loss: 0.050862
Train Epoch: 25 [286720/388729 (74%)]	Loss: 0.071497
Train Epoch: 25 [296960/388729 (76%)]	Loss: 0.044605
Train Epoch: 25 [307200/388729 (79%)]	Loss: 0.059205
Train Epoch: 25 [317440/388729 (82%)]	Loss: 0.042438
Train Epoch: 25 [327680/388729 (84%)]	Loss: 0.066606
Train Epoch: 25 [337920/388729 (87%)]	Loss: 0.046537
Train Epoch: 25 [348160/388729 (89%)]	Loss: 0.044296
Train Epoch: 25 [358400/388729 (92%)]	Loss: 0.035094
Train Epoch: 25 [368640/388729 (95%)]	Loss: 0.037899
Train Epoch: 25 [378880/388729 (97%)]	Loss: 0.060544

Validation set: Average loss: 0.0006, Accuracy: 3655/3870 (94%)


Saved model to Models/Models/amcnn1_70_25.pth. You can run `python evaluate.py --model Models/amcnn1_70_25.pth` to generate the Kaggle formatted csv file
Train Epoch: 26 [0/388729 (0%)]	Loss: 0.051845
Train Epoch: 26 [10240/388729 (3%)]	Loss: 0.064453
Train Epoch: 26 [20480/388729 (5%)]	Loss: 0.049199
Train Epoch: 26 [30720/388729 (8%)]	Loss: 0.070026
Train Epoch: 26 [40960/388729 (11%)]	Loss: 0.097094
Train Epoch: 26 [51200/388729 (13%)]	Loss: 0.024586
Train Epoch: 26 [61440/388729 (16%)]	Loss: 0.061556
Train Epoch: 26 [71680/388729 (18%)]	Loss: 0.052859
Train Epoch: 26 [81920/388729 (21%)]	Loss: 0.057682
Train Epoch: 26 [92160/388729 (24%)]	Loss: 0.069432
Train Epoch: 26 [102400/388729 (26%)]	Loss: 0.073377
Train Epoch: 26 [112640/388729 (29%)]	Loss: 0.041857
Train Epoch: 26 [122880/388729 (32%)]	Loss: 0.059847
Train Epoch: 26 [133120/388729 (34%)]	Loss: 0.041892
Train Epoch: 26 [143360/388729 (37%)]	Loss: 0.048091
Train Epoch: 26 [153600/388729 (39%)]	Loss: 0.088816
Train Epoch: 26 [163840/388729 (42%)]	Loss: 0.071178
Train Epoch: 26 [174080/388729 (45%)]	Loss: 0.052449
Train Epoch: 26 [184320/388729 (47%)]	Loss: 0.033801
Train Epoch: 26 [194560/388729 (50%)]	Loss: 0.104245
Train Epoch: 26 [204800/388729 (53%)]	Loss: 0.056401
Train Epoch: 26 [215040/388729 (55%)]	Loss: 0.030396
Train Epoch: 26 [225280/388729 (58%)]	Loss: 0.042277
Train Epoch: 26 [235520/388729 (61%)]	Loss: 0.050452
Train Epoch: 26 [245760/388729 (63%)]	Loss: 0.053014
Train Epoch: 26 [256000/388729 (66%)]	Loss: 0.063088
Train Epoch: 26 [266240/388729 (68%)]	Loss: 0.035052
Train Epoch: 26 [276480/388729 (71%)]	Loss: 0.042306
Train Epoch: 26 [286720/388729 (74%)]	Loss: 0.055423
Train Epoch: 26 [296960/388729 (76%)]	Loss: 0.045617
Train Epoch: 26 [307200/388729 (79%)]	Loss: 0.028324
Train Epoch: 26 [317440/388729 (82%)]	Loss: 0.046759
Train Epoch: 26 [327680/388729 (84%)]	Loss: 0.045953
Train Epoch: 26 [337920/388729 (87%)]	Loss: 0.037273
Train Epoch: 26 [348160/388729 (89%)]	Loss: 0.029404
Train Epoch: 26 [358400/388729 (92%)]	Loss: 0.055437
Train Epoch: 26 [368640/388729 (95%)]	Loss: 0.053073
Train Epoch: 26 [378880/388729 (97%)]	Loss: 0.054672

Validation set: Average loss: 0.0006, Accuracy: 3628/3870 (94%)

Train Epoch: 27 [0/388729 (0%)]	Loss: 0.054991
Train Epoch: 27 [10240/388729 (3%)]	Loss: 0.078988
Train Epoch: 27 [20480/388729 (5%)]	Loss: 0.058706
Train Epoch: 27 [30720/388729 (8%)]	Loss: 0.059055
Train Epoch: 27 [40960/388729 (11%)]	Loss: 0.048998
Train Epoch: 27 [51200/388729 (13%)]	Loss: 0.059561
Train Epoch: 27 [61440/388729 (16%)]	Loss: 0.029488
Train Epoch: 27 [71680/388729 (18%)]	Loss: 0.075352
Train Epoch: 27 [81920/388729 (21%)]	Loss: 0.047469
Train Epoch: 27 [92160/388729 (24%)]	Loss: 0.046398
Train Epoch: 27 [102400/388729 (26%)]	Loss: 0.078445
Train Epoch: 27 [112640/388729 (29%)]	Loss: 0.076140
Train Epoch: 27 [122880/388729 (32%)]	Loss: 0.064899
Train Epoch: 27 [133120/388729 (34%)]	Loss: 0.098947
Train Epoch: 27 [143360/388729 (37%)]	Loss: 0.099242
Train Epoch: 27 [153600/388729 (39%)]	Loss: 0.030644
Train Epoch: 27 [163840/388729 (42%)]	Loss: 0.058664
Train Epoch: 27 [174080/388729 (45%)]	Loss: 0.027413
Train Epoch: 27 [184320/388729 (47%)]	Loss: 0.053186
Train Epoch: 27 [194560/388729 (50%)]	Loss: 0.056241
Train Epoch: 27 [204800/388729 (53%)]	Loss: 0.072234
Train Epoch: 27 [215040/388729 (55%)]	Loss: 0.027052
Train Epoch: 27 [225280/388729 (58%)]	Loss: 0.072584
Train Epoch: 27 [235520/388729 (61%)]	Loss: 0.061254
Train Epoch: 27 [245760/388729 (63%)]	Loss: 0.036129
Train Epoch: 27 [256000/388729 (66%)]	Loss: 0.029878
Train Epoch: 27 [266240/388729 (68%)]	Loss: 0.058091
Train Epoch: 27 [276480/388729 (71%)]	Loss: 0.048706
Train Epoch: 27 [286720/388729 (74%)]	Loss: 0.041477
Train Epoch: 27 [296960/388729 (76%)]	Loss: 0.052701
Train Epoch: 27 [307200/388729 (79%)]	Loss: 0.041164
Train Epoch: 27 [317440/388729 (82%)]	Loss: 0.083962
Train Epoch: 27 [327680/388729 (84%)]	Loss: 0.036254
Train Epoch: 27 [337920/388729 (87%)]	Loss: 0.039798
Train Epoch: 27 [348160/388729 (89%)]	Loss: 0.039719
Train Epoch: 27 [358400/388729 (92%)]	Loss: 0.028537
Train Epoch: 27 [368640/388729 (95%)]	Loss: 0.068718
Train Epoch: 27 [378880/388729 (97%)]	Loss: 0.033813

Validation set: Average loss: 0.0006, Accuracy: 3633/3870 (94%)

Train Epoch: 28 [0/388729 (0%)]	Loss: 0.035165
Train Epoch: 28 [10240/388729 (3%)]	Loss: 0.052197
Train Epoch: 28 [20480/388729 (5%)]	Loss: 0.065037
Train Epoch: 28 [30720/388729 (8%)]	Loss: 0.045008
Train Epoch: 28 [40960/388729 (11%)]	Loss: 0.070935
Train Epoch: 28 [51200/388729 (13%)]	Loss: 0.041729
Train Epoch: 28 [61440/388729 (16%)]	Loss: 0.041553
Train Epoch: 28 [71680/388729 (18%)]	Loss: 0.050104
Train Epoch: 28 [81920/388729 (21%)]	Loss: 0.028754
Train Epoch: 28 [92160/388729 (24%)]	Loss: 0.107103
Train Epoch: 28 [102400/388729 (26%)]	Loss: 0.068901
Train Epoch: 28 [112640/388729 (29%)]	Loss: 0.066633
Train Epoch: 28 [122880/388729 (32%)]	Loss: 0.115547
Train Epoch: 28 [133120/388729 (34%)]	Loss: 0.072526
Train Epoch: 28 [143360/388729 (37%)]	Loss: 0.020319
Train Epoch: 28 [153600/388729 (39%)]	Loss: 0.057184
Train Epoch: 28 [163840/388729 (42%)]	Loss: 0.028137
Train Epoch: 28 [174080/388729 (45%)]	Loss: 0.090443
Train Epoch: 28 [184320/388729 (47%)]	Loss: 0.033586
Train Epoch: 28 [194560/388729 (50%)]	Loss: 0.077662
Train Epoch: 28 [204800/388729 (53%)]	Loss: 0.044111
Train Epoch: 28 [215040/388729 (55%)]	Loss: 0.031266
Train Epoch: 28 [225280/388729 (58%)]	Loss: 0.056283
Train Epoch: 28 [235520/388729 (61%)]	Loss: 0.030340
Train Epoch: 28 [245760/388729 (63%)]	Loss: 0.057185
Train Epoch: 28 [256000/388729 (66%)]	Loss: 0.033505
Train Epoch: 28 [266240/388729 (68%)]	Loss: 0.040613
Train Epoch: 28 [276480/388729 (71%)]	Loss: 0.016169
Train Epoch: 28 [286720/388729 (74%)]	Loss: 0.045474
Train Epoch: 28 [296960/388729 (76%)]	Loss: 0.035393
Train Epoch: 28 [307200/388729 (79%)]	Loss: 0.042477
Train Epoch: 28 [317440/388729 (82%)]	Loss: 0.054345
Train Epoch: 28 [327680/388729 (84%)]	Loss: 0.074028
Train Epoch: 28 [337920/388729 (87%)]	Loss: 0.039238
Train Epoch: 28 [348160/388729 (89%)]	Loss: 0.040756
Train Epoch: 28 [358400/388729 (92%)]	Loss: 0.030029
Train Epoch: 28 [368640/388729 (95%)]	Loss: 0.044743
Train Epoch: 28 [378880/388729 (97%)]	Loss: 0.036771

Validation set: Average loss: 0.0006, Accuracy: 3640/3870 (94%)

Train Epoch: 29 [0/388729 (0%)]	Loss: 0.059657
Train Epoch: 29 [10240/388729 (3%)]	Loss: 0.054509
Train Epoch: 29 [20480/388729 (5%)]	Loss: 0.064822
Train Epoch: 29 [30720/388729 (8%)]	Loss: 0.061119
Train Epoch: 29 [40960/388729 (11%)]	Loss: 0.042270
Train Epoch: 29 [51200/388729 (13%)]	Loss: 0.049698
Train Epoch: 29 [61440/388729 (16%)]	Loss: 0.067520
Train Epoch: 29 [71680/388729 (18%)]	Loss: 0.060375
Train Epoch: 29 [81920/388729 (21%)]	Loss: 0.060405
Train Epoch: 29 [92160/388729 (24%)]	Loss: 0.044806
Train Epoch: 29 [102400/388729 (26%)]	Loss: 0.087272
Train Epoch: 29 [112640/388729 (29%)]	Loss: 0.057527
Train Epoch: 29 [122880/388729 (32%)]	Loss: 0.045001
Train Epoch: 29 [133120/388729 (34%)]	Loss: 0.052787
Train Epoch: 29 [143360/388729 (37%)]	Loss: 0.039419
Train Epoch: 29 [153600/388729 (39%)]	Loss: 0.065031
Train Epoch: 29 [163840/388729 (42%)]	Loss: 0.064988
Train Epoch: 29 [174080/388729 (45%)]	Loss: 0.049884
Train Epoch: 29 [184320/388729 (47%)]	Loss: 0.064876
Train Epoch: 29 [194560/388729 (50%)]	Loss: 0.051683
Train Epoch: 29 [204800/388729 (53%)]	Loss: 0.051980
Train Epoch: 29 [215040/388729 (55%)]	Loss: 0.038774
Train Epoch: 29 [225280/388729 (58%)]	Loss: 0.053495
Train Epoch: 29 [235520/388729 (61%)]	Loss: 0.080057
Train Epoch: 29 [245760/388729 (63%)]	Loss: 0.072004
Train Epoch: 29 [256000/388729 (66%)]	Loss: 0.077240
Train Epoch: 29 [266240/388729 (68%)]	Loss: 0.067010
Train Epoch: 29 [276480/388729 (71%)]	Loss: 0.077109
Train Epoch: 29 [286720/388729 (74%)]	Loss: 0.054992
Train Epoch: 29 [296960/388729 (76%)]	Loss: 0.053168
Train Epoch: 29 [307200/388729 (79%)]	Loss: 0.069609
Train Epoch: 29 [317440/388729 (82%)]	Loss: 0.068004
Train Epoch: 29 [327680/388729 (84%)]	Loss: 0.065577
Train Epoch: 29 [337920/388729 (87%)]	Loss: 0.052211
Train Epoch: 29 [348160/388729 (89%)]	Loss: 0.086583
Train Epoch: 29 [358400/388729 (92%)]	Loss: 0.037703
Train Epoch: 29 [368640/388729 (95%)]	Loss: 0.051772
Train Epoch: 29 [378880/388729 (97%)]	Loss: 0.040438

Validation set: Average loss: 0.0007, Accuracy: 3626/3870 (94%)

Train Epoch: 30 [0/388729 (0%)]	Loss: 0.039269
Train Epoch: 30 [10240/388729 (3%)]	Loss: 0.071923
Train Epoch: 30 [20480/388729 (5%)]	Loss: 0.067747
Train Epoch: 30 [30720/388729 (8%)]	Loss: 0.053167
Train Epoch: 30 [40960/388729 (11%)]	Loss: 0.065534
Train Epoch: 30 [51200/388729 (13%)]	Loss: 0.055906
Train Epoch: 30 [61440/388729 (16%)]	Loss: 0.047529
Train Epoch: 30 [71680/388729 (18%)]	Loss: 0.036748
Train Epoch: 30 [81920/388729 (21%)]	Loss: 0.062442
Train Epoch: 30 [92160/388729 (24%)]	Loss: 0.053395
Train Epoch: 30 [102400/388729 (26%)]	Loss: 0.051195
Train Epoch: 30 [112640/388729 (29%)]	Loss: 0.075533
Train Epoch: 30 [122880/388729 (32%)]	Loss: 0.040057
Train Epoch: 30 [133120/388729 (34%)]	Loss: 0.049197
Train Epoch: 30 [143360/388729 (37%)]	Loss: 0.056684
Train Epoch: 30 [153600/388729 (39%)]	Loss: 0.060483
Train Epoch: 30 [163840/388729 (42%)]	Loss: 0.074790
Train Epoch: 30 [174080/388729 (45%)]	Loss: 0.028121
Train Epoch: 30 [184320/388729 (47%)]	Loss: 0.067818
Train Epoch: 30 [194560/388729 (50%)]	Loss: 0.055425
Train Epoch: 30 [204800/388729 (53%)]	Loss: 0.066537
Train Epoch: 30 [215040/388729 (55%)]	Loss: 0.019121
Train Epoch: 30 [225280/388729 (58%)]	Loss: 0.062814
Train Epoch: 30 [235520/388729 (61%)]	Loss: 0.043437
Train Epoch: 30 [245760/388729 (63%)]	Loss: 0.048665
Train Epoch: 30 [256000/388729 (66%)]	Loss: 0.048957
Train Epoch: 30 [266240/388729 (68%)]	Loss: 0.037063
Train Epoch: 30 [276480/388729 (71%)]	Loss: 0.033583
Train Epoch: 30 [286720/388729 (74%)]	Loss: 0.047311
Train Epoch: 30 [296960/388729 (76%)]	Loss: 0.050146
Train Epoch: 30 [307200/388729 (79%)]	Loss: 0.036358
Train Epoch: 30 [317440/388729 (82%)]	Loss: 0.037669
Train Epoch: 30 [327680/388729 (84%)]	Loss: 0.030219
Train Epoch: 30 [337920/388729 (87%)]	Loss: 0.034058
Train Epoch: 30 [348160/388729 (89%)]	Loss: 0.016595
Train Epoch: 30 [358400/388729 (92%)]	Loss: 0.046000
Train Epoch: 30 [368640/388729 (95%)]	Loss: 0.036180
Train Epoch: 30 [378880/388729 (97%)]	Loss: 0.026000

Validation set: Average loss: 0.0007, Accuracy: 3626/3870 (94%)

Train Epoch: 31 [0/388729 (0%)]	Loss: 0.035146
Train Epoch: 31 [10240/388729 (3%)]	Loss: 0.051446
Train Epoch: 31 [20480/388729 (5%)]	Loss: 0.064595
Train Epoch: 31 [30720/388729 (8%)]	Loss: 0.096896
Train Epoch: 31 [40960/388729 (11%)]	Loss: 0.058717
Train Epoch: 31 [51200/388729 (13%)]	Loss: 0.048960
Train Epoch: 31 [61440/388729 (16%)]	Loss: 0.064728
Train Epoch: 31 [71680/388729 (18%)]	Loss: 0.088940
Train Epoch: 31 [81920/388729 (21%)]	Loss: 0.065072
Train Epoch: 31 [92160/388729 (24%)]	Loss: 0.057631
Train Epoch: 31 [102400/388729 (26%)]	Loss: 0.114068
Train Epoch: 31 [112640/388729 (29%)]	Loss: 0.036158
Train Epoch: 31 [122880/388729 (32%)]	Loss: 0.070978
Train Epoch: 31 [133120/388729 (34%)]	Loss: 0.050838
Train Epoch: 31 [143360/388729 (37%)]	Loss: 0.056430
Train Epoch: 31 [153600/388729 (39%)]	Loss: 0.038935
Train Epoch: 31 [163840/388729 (42%)]	Loss: 0.037667
Train Epoch: 31 [174080/388729 (45%)]	Loss: 0.042174
Train Epoch: 31 [184320/388729 (47%)]	Loss: 0.060263
Train Epoch: 31 [194560/388729 (50%)]	Loss: 0.036817
Train Epoch: 31 [204800/388729 (53%)]	Loss: 0.036869
Train Epoch: 31 [215040/388729 (55%)]	Loss: 0.038779
Train Epoch: 31 [225280/388729 (58%)]	Loss: 0.050176
Train Epoch: 31 [235520/388729 (61%)]	Loss: 0.053364
Train Epoch: 31 [245760/388729 (63%)]	Loss: 0.058451
Train Epoch: 31 [256000/388729 (66%)]	Loss: 0.044353
Train Epoch: 31 [266240/388729 (68%)]	Loss: 0.042754
Train Epoch: 31 [276480/388729 (71%)]	Loss: 0.070659
Train Epoch: 31 [286720/388729 (74%)]	Loss: 0.031134
Train Epoch: 31 [296960/388729 (76%)]	Loss: 0.032406
Train Epoch: 31 [307200/388729 (79%)]	Loss: 0.044083
Train Epoch: 31 [317440/388729 (82%)]	Loss: 0.047046
Train Epoch: 31 [327680/388729 (84%)]	Loss: 0.040347
Train Epoch: 31 [337920/388729 (87%)]	Loss: 0.038603
Train Epoch: 31 [348160/388729 (89%)]	Loss: 0.038887
Train Epoch: 31 [358400/388729 (92%)]	Loss: 0.065242
Train Epoch: 31 [368640/388729 (95%)]	Loss: 0.034135
Train Epoch: 31 [378880/388729 (97%)]	Loss: 0.033223

Validation set: Average loss: 0.0007, Accuracy: 3604/3870 (93%)

Train Epoch: 32 [0/388729 (0%)]	Loss: 0.067518
Train Epoch: 32 [10240/388729 (3%)]	Loss: 0.028170
Train Epoch: 32 [20480/388729 (5%)]	Loss: 0.041421
Train Epoch: 32 [30720/388729 (8%)]	Loss: 0.043458
Train Epoch: 32 [40960/388729 (11%)]	Loss: 0.100920
Train Epoch: 32 [51200/388729 (13%)]	Loss: 0.062463
Train Epoch: 32 [61440/388729 (16%)]	Loss: 0.089745
Train Epoch: 32 [71680/388729 (18%)]	Loss: 0.055073
Train Epoch: 32 [81920/388729 (21%)]	Loss: 0.051270
Train Epoch: 32 [92160/388729 (24%)]	Loss: 0.062064
Train Epoch: 32 [102400/388729 (26%)]	Loss: 0.069062
Train Epoch: 32 [112640/388729 (29%)]	Loss: 0.068997
Train Epoch: 32 [122880/388729 (32%)]	Loss: 0.079211
Train Epoch: 32 [133120/388729 (34%)]	Loss: 0.063199
Train Epoch: 32 [143360/388729 (37%)]	Loss: 0.064708
Train Epoch: 32 [153600/388729 (39%)]	Loss: 0.059313
Train Epoch: 32 [163840/388729 (42%)]	Loss: 0.079265
Train Epoch: 32 [174080/388729 (45%)]	Loss: 0.043918
Train Epoch: 32 [184320/388729 (47%)]	Loss: 0.085109
Train Epoch: 32 [194560/388729 (50%)]	Loss: 0.056653
Train Epoch: 32 [204800/388729 (53%)]	Loss: 0.062345
Train Epoch: 32 [215040/388729 (55%)]	Loss: 0.059749
Train Epoch: 32 [225280/388729 (58%)]	Loss: 0.047980
Train Epoch: 32 [235520/388729 (61%)]	Loss: 0.069735
Train Epoch: 32 [245760/388729 (63%)]	Loss: 0.068006
Train Epoch: 32 [256000/388729 (66%)]	Loss: 0.048762
Train Epoch: 32 [266240/388729 (68%)]	Loss: 0.040713
Train Epoch: 32 [276480/388729 (71%)]	Loss: 0.042784
Train Epoch: 32 [286720/388729 (74%)]	Loss: 0.065758
Train Epoch: 32 [296960/388729 (76%)]	Loss: 0.032842
Train Epoch: 32 [307200/388729 (79%)]	Loss: 0.024799
Train Epoch: 32 [317440/388729 (82%)]	Loss: 0.036133
Train Epoch: 32 [327680/388729 (84%)]	Loss: 0.046552
Train Epoch: 32 [337920/388729 (87%)]	Loss: 0.039648
Train Epoch: 32 [348160/388729 (89%)]	Loss: 0.058783
Train Epoch: 32 [358400/388729 (92%)]	Loss: 0.034453
Train Epoch: 32 [368640/388729 (95%)]	Loss: 0.076950
Train Epoch: 32 [378880/388729 (97%)]	Loss: 0.026883

Validation set: Average loss: 0.0007, Accuracy: 3612/3870 (93%)

Train Epoch: 33 [0/388729 (0%)]	Loss: 0.044545
Train Epoch: 33 [10240/388729 (3%)]	Loss: 0.041685
Train Epoch: 33 [20480/388729 (5%)]	Loss: 0.050817
Train Epoch: 33 [30720/388729 (8%)]	Loss: 0.081934
Train Epoch: 33 [40960/388729 (11%)]	Loss: 0.064168
Train Epoch: 33 [51200/388729 (13%)]	Loss: 0.107162
Train Epoch: 33 [61440/388729 (16%)]	Loss: 0.089266
Train Epoch: 33 [71680/388729 (18%)]	Loss: 0.058519
Train Epoch: 33 [81920/388729 (21%)]	Loss: 0.113423
Train Epoch: 33 [92160/388729 (24%)]	Loss: 0.070922
Train Epoch: 33 [102400/388729 (26%)]	Loss: 0.046902
Train Epoch: 33 [112640/388729 (29%)]	Loss: 0.062624
Train Epoch: 33 [122880/388729 (32%)]	Loss: 0.051543
Train Epoch: 33 [133120/388729 (34%)]	Loss: 0.076492
Train Epoch: 33 [143360/388729 (37%)]	Loss: 0.070312
Train Epoch: 33 [153600/388729 (39%)]	Loss: 0.067824
